Student ID,student_name,gender,grade,school_name,reading_score,math_score
547,Elizabeth Price,F,9th,Miller High School,95,96
548,Michael Gutierrez,M,9th,Miller High School,89,82
549,Kevin Ruiz,M,11th,Miller High School,92,76
550,Kelly Young,F,9th,Miller High School,92,74
551,Sean Harris,M,10th,Miller High School,93,73
552,Renee Liu,F,12th,Miller High School,91,70
553,Corey Hill,M,11th,Miller High School,94,68
554,Charles Ellis,M,11th,Miller High School,97,97
555,Dr. Ariana Clark,F,10th,Miller High School,96,77
556,Erin Grimes,F,11th,Miller High School,90,69
557,Miguel Lewis,M,9th,Miller High School,90,95
558,Eddie Moyer,M,12th,Miller High School,98,74
559,Sara Adams,F,11th,Miller High School,99,90
560,Jessica Montes,F,9th,Miller High School,89,72
561,Terry Pham,M,9th,Miller High School,91,73
562,Teresa Norman,F,10th,Miller High School,89,76
563,Jill Dominguez,F,10th,Miller High School,96,89
564,Ms. Laura Estrada,F,12th,Miller High School,95,91
565,Christine Shelton,F,9th,Miller High School,91,86
566,Michael Robinson,M,12th,Miller High School,94,68
567,Hannah Elliott,F,9th,Miller High School,92,80
568,Joseph Kim,M,12th,Miller High School,95,80
569,Dr. Rhonda White,F,10th,Miller High School,92,98
570,Walter Joyce,M,11th,Miller High School,97,83
571,Rachel Chapman,F,12th,Miller High School,91,69
572,Anna Simmons,F,10th,Miller High School,98,69
573,Kimberly Bowen,F,9th,Miller High School,91,86
574,Eric Cooper II,M,12th,Miller High School,95,92
575,Brandy Potter,F,10th,Miller High School,98,75
576,Robert Simon,M,9th,Miller High School,91,75
577,Elizabeth Heath,F,12th,Miller High School,90,77
578,Anita Anderson,F,12th,Miller High School,96,89
579,William Anderson,M,12th,Miller High School,97,71
580,Chelsea Owens,F,10th,Miller High School,91,85
581,Nichole Delgado,F,9th,Miller High School,96,97
582,Jennifer Marsh,F,10th,Miller High School,99,87
583,Justin Fisher,M,10th,Miller High School,93,73
584,Steven Gardner,M,11th,Miller High School,97,94
585,Charles Byrd,M,10th,Miller High School,96,99
586,Keith Mcmillan,M,12th,Miller High School,99,75
587,Lindsay Williams,F,10th,Miller High School,95,91
588,Susan Ramirez,F,12th,Miller High School,93,73
589,Jeremy Mckay,M,12th,Miller High School,93,77
590,James Anderson,M,10th,Miller High School,92,91
591,Jacqueline Gonzalez,F,9th,Miller High School,91,95
592,Elizabeth Harris,F,11th,Miller High School,91,98
593,Hector Wright,M,10th,Miller High School,99,97
594,Brian Phillips,M,11th,Miller High School,89,88
595,Brian Howard,M,12th,Miller High School,92,91
596,Pamela Norton,F,10th,Miller High School,93,93
597,Cheryl Herrera,F,10th,Miller High School,98,71
598,Shelby Griffith,F,9th,Miller High School,94,79
599,Randy Marshall,M,9th,Miller High School,90,77
600,Aaron Williams,M,11th,Miller High School,98,99
601,Cory Dunn,M,10th,Miller High School,93,87
602,James Murphy,M,11th,Miller High School,99,94
603,Gary Johnson,M,10th,Miller High School,92,85
604,Brooke Hoffman,F,9th,Miller High School,90,91
605,Patricia Kennedy,F,9th,Miller High School,95,85
606,Sara Anderson,F,9th,Miller High School,98,79
607,Christina Young,F,12th,Miller High School,92,99
608,Sara Rogers,F,9th,Miller High School,91,76
609,Mr. Brandon Walker DDS,M,10th,Miller High School,98,87
610,Daniel Perry,M,11th,Miller High School,99,90
611,Austin Martinez,M,12th,Miller High School,91,75
612,Caitlin Mcdowell,F,11th,Miller High School,96,75
613,John Shepherd,M,12th,Miller High School,93,90
614,Teresa Curry,F,12th,Miller High School,93,68
615,Richard Johnson,M,11th,Miller High School,96,68
616,Jennifer Avery,F,10th,Miller High School,94,95
617,Stephanie Brown,F,12th,Miller High School,97,82
618,Karen Gordon,F,12th,Miller High School,93,71
619,Ashley Martin,F,9th,Miller High School,94,75
620,Matthew Gross,M,11th,Miller High School,91,94
621,Ashley Nunez,F,10th,Miller High School,98,90
622,Jennifer Carpenter,F,9th,Miller High School,89,90
623,Sandra Warren,F,12th,Miller High School,96,98
624,Matthew Hicks,M,10th,Miller High School,94,85
625,Richard Garcia MD,M,11th,Miller High School,97,76
626,Michael Brown,M,9th,Miller High School,95,92
627,Paul Gibson,M,12th,Miller High School,95,82
628,Amber Potts,F,11th,Miller High School,93,97
629,Nicholas Davis,M,9th,Miller High School,89,91
630,Michael Dennis,M,11th,Miller High School,89,83
631,Benjamin Valenzuela,M,9th,Miller High School,91,85
632,John Lloyd,M,10th,Miller High School,90,69
633,Thomas Harmon,M,10th,Miller High School,89,78
634,Angela Randall,F,10th,Miller High School,91,73
635,Victoria Dillon,F,12th,Miller High School,90,73
636,Tony Johnson,M,12th,Miller High School,95,92
637,Scott Williams,M,11th,Miller High School,94,79
638,Lori Kaiser,F,12th,Miller High School,98,84
639,Joann Robinson,F,9th,Miller High School,89,71
640,Larry Webb III,M,12th,Miller High School,93,90
641,Danielle Rasmussen,F,9th,Miller High School,98,89
642,Timothy Johnson,M,12th,Miller High School,97,97
643,Ronald Vega,M,10th,Miller High School,97,89
644,Joel Cox,M,11th,Miller High School,99,84
645,Laurie Jones,F,10th,Miller High School,91,79
646,Amy Poole,F,9th,Miller High School,90,69
647,Elizabeth Pitts,F,9th,Miller High School,98,92
648,Michael Vargas,M,11th,Miller High School,93,68
649,David Buchanan,M,12th,Miller High School,96,84
650,Michael Smith,M,11th,Miller High School,94,73
651,Donald Rodriguez,M,11th,Miller High School,95,80
652,Craig Smith,M,10th,Miller High School,90,96
653,Timothy Stone,M,12th,Miller High School,91,85
654,Dennis Armstrong,M,9th,Miller High School,91,81
655,Dana Miller,F,11th,Miller High School,95,80
656,Shelley Rubio,F,12th,Miller High School,97,68
657,Christine Wallace,F,11th,Miller High School,90,91
658,Jennifer Todd,F,11th,Miller High School,94,87
659,Calvin Jackson,M,11th,Miller High School,89,82
660,Tyrone Perez,M,9th,Miller High School,94,90
661,Deborah Simpson,F,10th,Miller High School,99,75
662,Mr. Mark Olsen DDS,M,12th,Miller High School,92,95
663,Heather Green,F,12th,Miller High School,98,74
664,Dawn Garcia,F,10th,Miller High School,89,91
665,Susan Fleming,F,11th,Miller High School,98,95
666,Megan Rodriguez,F,10th,Miller High School,96,89
667,James Hall,M,12th,Miller High School,94,73
668,Rhonda West,F,9th,Miller High School,94,91
669,Jeffrey Hopkins,M,10th,Miller High School,96,77
670,Cynthia Robinson,F,12th,Miller High School,99,82
671,Vanessa Hansen,F,9th,Miller High School,95,78
672,Rose Davis,F,12th,Miller High School,96,86
673,Amy White,F,12th,Miller High School,89,99
674,Gregory Lowe,M,12th,Miller High School,94,68
675,Christine Conway,F,9th,Miller High School,90,84
676,Janice Chandler,F,9th,Miller High School,97,71
677,Kimberly Fuentes,F,9th,Miller High School,98,84
678,Becky Werner,F,12th,Miller High School,95,71
679,Alan Brown,M,12th,Miller High School,91,98
680,Luke Franklin,M,9th,Miller High School,99,77
681,Douglas Nelson,M,9th,Miller High School,89,90
682,Jessica Johnson,F,10th,Miller High School,97,84
683,Destiny Wyatt,F,11th,Miller High School,91,76
684,Kimberly Lowe,F,10th,Miller High School,99,85
685,Ashley Brown,F,9th,Miller High School,93,72
686,Walter Clark,M,11th,Miller High School,93,71
687,Robert Love,M,11th,Miller High School,95,99
688,Larry Hall,M,10th,Miller High School,93,78
689,Emily Wilson,F,12th,Miller High School,91,93
690,Amy Wilson,F,12th,Miller High School,96,74
691,Dean Evans,M,9th,Miller High School,97,99
692,Sara Russell,F,9th,Miller High School,96,76
693,William Newton,M,12th,Miller High School,90,89
694,Cody Long,M,9th,Miller High School,98,82
695,Michael Donovan,M,11th,Miller High School,90,98
696,Debbie Stewart,F,11th,Miller High School,91,75
697,Catherine Richardson,F,9th,Miller High School,91,92
698,James Blackburn,M,10th,Miller High School,92,75
699,Jacob Sanchez,M,10th,Miller High School,99,68
700,David Aguirre DDS,M,9th,Miller High School,89,86
701,Heather Ferguson,F,10th,Miller High School,89,75
702,James Ramos,M,9th,Miller High School,96,99
703,Stephanie Gonzalez,F,9th,Miller High School,97,81
704,Justin Quinn,M,10th,Miller High School,93,71
705,Tony Romero,M,12th,Miller High School,98,92
706,Jacob Martinez,M,9th,Miller High School,89,94
707,Gina Wall,F,10th,Miller High School,95,78
708,Mark Fisher,M,11th,Miller High School,92,92
709,Matthew Shaw,M,10th,Miller High School,95,78
710,Sarah Ray,F,12th,Miller High School,98,97
711,Danny Lee,M,10th,Miller High School,89,99
712,Patricia Avila,F,11th,Miller High School,93,96
713,Hailey Underwood,F,12th,Miller High School,98,98
714,Helen Hernandez,F,12th,Miller High School,97,68
715,Morgan Jones,F,9th,Miller High School,89,87
716,Julie Norris,F,12th,Miller High School,95,96
717,Angelica Hodges DDS,F,10th,Miller High School,93,94
718,Douglas Peters,M,12th,Miller High School,92,90
719,Aaron Tucker,M,12th,Miller High School,99,74
720,Jeremy Moyer,M,10th,Miller High School,95,79
721,Jonathan Fuller,M,11th,Miller High School,90,84
722,Matthew Cervantes,M,9th,Miller High School,99,98
723,Amanda Curtis,F,9th,Miller High School,95,73
724,James Gonzales,M,11th,Miller High School,98,96
725,Douglas Parsons,M,10th,Miller High School,92,95
726,Brenda Turner,F,12th,Miller High School,94,77
727,Rebecca Herring,F,10th,Miller High School,99,83
728,Larry Bender,M,11th,Miller High School,89,84
729,Michele Brown,F,9th,Miller High School,99,90
730,James Austin,M,11th,Miller High School,92,73
731,Christopher Hunter,M,10th,Miller High School,90,87
732,Katherine Gray,F,9th,Miller High School,96,73
733,Theresa Durham,F,12th,Miller High School,93,91
734,Sarah Richardson,F,9th,Miller High School,90,95
735,Brittany Hill,F,12th,Miller High School,92,91
736,Melissa Logan,F,12th,Miller High School,90,87
737,Monica Sanders,F,9th,Miller High School,94,72
738,Jodi Martinez,F,12th,Miller High School,92,72
739,Timothy Ruiz,M,10th,Miller High School,90,76
740,James Rivera,M,12th,Miller High School,95,83
741,Jacqueline Holt,F,10th,Miller High School,95,70
742,Christina Knight,F,9th,Miller High School,95,77
743,Mary Edwards,F,10th,Miller High School,98,85
744,Norman Lopez,M,11th,Miller High School,93,96
745,Benjamin Wiggins,M,10th,Miller High School,98,92
746,Shawn Williams,M,9th,Miller High School,89,90
747,Jared Beltran,M,11th,Miller High School,92,79
748,Ryan White,M,10th,Miller High School,97,81
749,Christina Smith,F,11th,Miller High School,95,94
750,Riley Evans,M,9th,Miller High School,94,78
751,Sarah Reese,F,12th,Miller High School,97,84
752,Jason Potts,M,10th,Miller High School,89,99
753,Robin Olson,F,12th,Miller High School,98,71
754,Joseph Little,M,11th,Miller High School,89,83
755,Thomas Jones,M,11th,Miller High School,93,89
756,Patricia Crane,F,9th,Miller High School,93,85
757,Paul Murphy,M,10th,Miller High School,94,93
758,Morgan Armstrong,F,11th,Miller High School,97,93
759,Larry Caldwell,M,11th,Miller High School,95,79
760,David Foster DDS,M,9th,Miller High School,93,74
761,Kelsey Lang,F,12th,Miller High School,91,83
762,Shannon Terry,F,11th,Miller High School,92,86
763,Danielle Martin,F,12th,Miller High School,94,86
764,Cathy Hernandez,F,10th,Miller High School,97,81
765,Michael Burns,M,10th,Miller High School,91,85
766,Bradley Lee,M,11th,Miller High School,97,72
767,Dr. Randall Mcknight,M,10th,Miller High School,92,75
768,Katelyn Allen,F,9th,Miller High School,97,69
769,Melody Lawrence,F,12th,Miller High School,95,79
770,Tony Martinez,M,9th,Miller High School,99,86
771,Gail Miller,F,11th,Miller High School,98,86
772,John Wagner,M,12th,Miller High School,89,89
773,Gregory Stewart,M,10th,Miller High School,90,72
774,James Adams,M,10th,Miller High School,93,78
775,Kelly Callahan,F,12th,Miller High School,95,73
776,Daniel Torres,M,10th,Miller High School,95,70
777,Barbara Li,F,11th,Miller High School,95,93
778,Dennis Rogers,M,10th,Miller High School,92,77
779,Crystal Chung,F,12th,Miller High School,95,92
780,Jennifer Thomas,F,11th,Miller High School,89,75
781,Michael Buck,M,10th,Miller High School,97,98
782,Ashley Baker,F,10th,Miller High School,91,85
783,Eric Simon,M,11th,Miller High School,92,90
784,Mark Harper,M,9th,Miller High School,92,92
785,Tony Butler,M,9th,Miller High School,98,81
786,Shane Glass,M,10th,Miller High School,95,72
787,Phillip Jenkins,M,12th,Miller High School,96,93
788,Hunter Wagner,M,9th,Miller High School,93,81
789,Jacqueline Hurst,F,10th,Miller High School,93,87
790,Alexander Welch,M,10th,Miller High School,89,90
791,Christina King,F,11th,Miller High School,91,94
792,Taylor Scott,M,12th,Miller High School,93,96
793,Kelly Richardson,M,9th,Miller High School,96,87
794,Robert Smith,M,9th,Miller High School,96,73
795,Diana Mccarty,F,11th,Miller High School,99,97
796,Carl Arias,M,12th,Miller High School,96,74
797,Deborah Thomas,F,12th,Miller High School,90,91
798,James Mcdaniel,M,12th,Miller High School,92,69
799,Michael Kim,M,10th,Miller High School,94,84
800,Taylor Warren,F,11th,Miller High School,95,85
801,Amy Smith,F,9th,Miller High School,96,98
802,Renee Bailey,F,12th,Miller High School,90,72
803,Shawn Lopez,M,10th,Miller High School,94,89
804,Kendra Delgado,F,11th,Miller High School,91,69
805,Douglas Meyers,M,11th,Miller High School,89,99
806,Monica Rivera,F,10th,Miller High School,89,96
807,Deborah Schneider,F,12th,Miller High School,97,75
808,Jeffrey Rodriguez,M,10th,Miller High School,96,75
809,Robert Torres,M,12th,Miller High School,96,77
810,Ryan Freeman,M,10th,Miller High School,91,68
811,Joel Benson,M,12th,Miller High School,96,79
812,Danielle White,F,9th,Miller High School,94,81
813,Rebecca Thomas,F,12th,Miller High School,90,91
814,Ethan Choi,M,9th,Miller High School,93,99
815,Mrs. Tina Mills,F,9th,Miller High School,91,73
816,Amanda Yang,F,9th,Miller High School,94,84
817,Angela Flynn,F,11th,Miller High School,90,71
818,Renee Moreno,F,12th,Miller High School,98,93
819,Shane Hernandez,M,10th,Miller High School,93,90
820,Robert Bautista,M,10th,Miller High School,99,76
821,Sarah Dickerson,F,10th,Miller High School,95,69
822,Anna Watson,F,9th,Miller High School,96,77
823,Tyler Mckinney,M,11th,Miller High School,89,97
824,Shawn Davis,M,9th,Miller High School,90,86
825,William Vaughn,M,9th,Miller High School,95,98
826,Pamela Chase,F,11th,Miller High School,93,96
827,Lauren Barker,F,12th,Miller High School,93,74
828,David White,M,12th,Miller High School,92,76
829,Donald Mckinney,M,10th,Miller High School,98,82
830,Gina Jackson,F,9th,Miller High School,92,88
831,Pamela Brooks,F,11th,Miller High School,92,87
832,Marc Torres,M,9th,Miller High School,92,81
833,Jesse Allen,M,10th,Miller High School,97,70
834,Christine Smith,F,10th,Miller High School,91,94
835,Kenneth Henry,M,11th,Miller High School,99,87
836,Kristen Carter,F,10th,Miller High School,92,69
837,Margaret Freeman,F,9th,Miller High School,92,95
838,Antonio Rodriguez,M,10th,Miller High School,90,75
839,Jasmine Davis,F,11th,Miller High School,93,88
840,Sarah King,F,11th,Miller High School,92,99
841,Mr. Wesley Stewart,M,9th,Miller High School,99,97
842,Rachael Briggs,F,10th,Miller High School,97,72
843,Amber Howard,F,9th,Miller High School,99,94
844,Tamara Mcdonald,F,10th,Miller High School,96,92
845,Troy Le,M,9th,Miller High School,92,98
846,Crystal Krause,F,9th,Miller High School,93,68
847,Jimmy Trevino,M,12th,Miller High School,98,69
848,Kenneth Lane,M,11th,Miller High School,89,94
849,Donna Brown,F,9th,Miller High School,98,91
850,Casey Horton,M,11th,Miller High School,94,82
851,Lindsey Smith,F,10th,Miller High School,97,71
852,Pedro Hall,M,9th,Miller High School,92,87
853,David Carter,M,9th,Miller High School,98,93
854,Patricia Martinez,F,12th,Miller High School,98,83
855,Rhonda Farrell,F,9th,Miller High School,96,90
856,Keith Cochran MD,M,9th,Miller High School,98,71
857,Wendy Bradford,F,10th,Miller High School,93,71
858,Steve Scott,M,12th,Miller High School,89,93
859,Amanda Sanford,F,10th,Miller High School,91,90
860,Jeremy Smith,M,9th,Miller High School,91,74
861,Jane Valentine,F,11th,Miller High School,93,93
862,Janet Reyes,F,11th,Miller High School,89,89
863,Ruth Clark,F,11th,Miller High School,90,71
864,Danny Moore,M,9th,Miller High School,90,88
865,Gregory Williams,M,12th,Miller High School,93,95
866,Travis Pugh,M,9th,Miller High School,89,80
867,David Johnson,M,10th,Miller High School,98,77
868,Matthew Forbes,M,10th,Miller High School,94,98
869,Chelsea Webb,F,9th,Miller High School,90,80
870,Emily Wolfe,F,10th,Miller High School,91,92
871,Melissa Johnson,F,9th,Miller High School,95,92
872,Richard Nichols,M,11th,Miller High School,95,82
873,David Marks,M,11th,Miller High School,97,80
874,Sarah Perez,F,9th,Miller High School,94,69
875,Angel Hall,F,10th,Miller High School,92,90
876,Amanda Berry,F,9th,Miller High School,94,82
877,Diane Williams,F,10th,Miller High School,97,80
878,Stephanie Webb,F,10th,Miller High School,89,89
879,Thomas Byrd,M,9th,Miller High School,95,79
880,Kyle Day,M,11th,Miller High School,91,95
881,Paul Payne,M,12th,Miller High School,90,97
882,Gordon Nelson,M,12th,Miller High School,90,86
883,Charlotte Castillo,F,11th,Miller High School,96,78
884,John Snow,M,10th,Miller High School,89,88
885,Tammy Young,F,9th,Miller High School,96,89
886,Jennifer Martinez,F,9th,Miller High School,92,81
887,John Rivera DDS,M,11th,Miller High School,94,83
888,Michael Ramirez,M,10th,Miller High School,92,78
889,Jennifer Phillips,F,9th,Miller High School,95,86
890,Cesar Clark,M,9th,Miller High School,99,86
891,Alejandra Wilkerson,F,10th,Miller High School,97,79
892,Andrea Hicks,F,9th,Miller High School,91,87
893,Shannon Larsen,F,9th,Miller High School,92,83
894,Richard Zimmerman,M,11th,Miller High School,93,91
895,Megan Jones,F,11th,Miller High School,94,93
896,Mary Livingston,F,12th,Miller High School,92,93
897,Sonia Brown,F,11th,Miller High School,98,84
898,Sara Frost,F,12th,Miller High School,97,72
899,Raymond Taylor,M,10th,Miller High School,89,96
